NETWORK DATA - Epoca 770000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,1459105561913742E-05 - Tempo Execucao 40,1453142 [s].
NETWORK DATA - Epoca 780000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,1155775514204666E-05 - Tempo Execucao 40,641464 [s].
NETWORK DATA - Epoca 790000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,0860592797847468E-05 - Tempo Execucao 41,148661 [s].
NETWORK DATA - Epoca 800000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,0573238040836162E-05 - Tempo Execucao 41,6463348 [s].
NETWORK DATA - Epoca 810000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,0293408311113805E-05 - Tempo Execucao 42,1408895 [s].
NETWORK DATA - Epoca 820000 - Neuronios 100 - Iteracoes 1000000 - Erro 2,0020815903572885E-05 - Tempo Execucao 42,6377154 [s].
NETWORK DATA - Epoca 830000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,9755187528880523E-05 - Tempo Execucao 43,1474072 [s].
NETWORK DATA - Epoca 840000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,9496263403295812E-05 - Tempo Execucao 43,6717117 [s].
NETWORK DATA - Epoca 850000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,9243796347731788E-05 - Tempo Execucao 44,1750488 [s].
NETWORK DATA - Epoca 860000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,8997551157166494E-05 - Tempo Execucao 44,6828221 [s].
NETWORK DATA - Epoca 870000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,8757303803322604E-05 - Tempo Execucao 45,1953322 [s].
NETWORK DATA - Epoca 880000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,8522840784102547E-05 - Tempo Execucao 45,7076943 [s].
NETWORK DATA - Epoca 890000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,8293958570597765E-05 - Tempo Execucao 46,2341493 [s].
NETWORK DATA - Epoca 900000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,8070462974008924E-05 - Tempo Execucao 46,7656045 [s].
NETWORK DATA - Epoca 910000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,785216868332885E-05 - Tempo Execucao 47,2889476 [s].
NETWORK DATA - Epoca 920000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,7638898680946062E-05 - Tempo Execucao 47,8066327 [s].
NETWORK DATA - Epoca 930000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,7430483854654674E-05 - Tempo Execucao 48,3418331 [s].
NETWORK DATA - Epoca 940000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,722676256155684E-05 - Tempo Execucao 48,8874913 [s].
NETWORK DATA - Epoca 950000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,7027580154008392E-05 - Tempo Execucao 49,4462169 [s].
NETWORK DATA - Epoca 960000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,6832788711256323E-05 - Tempo Execucao 49,9997719 [s].
NETWORK DATA - Epoca 970000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,66422465734587E-05 - Tempo Execucao 50,5393719 [s].
NETWORK DATA - Epoca 980000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,6455818096496448E-05 - Tempo Execucao 51,0845629 [s].
NETWORK DATA - Epoca 990000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,627337329324032E-05 - Tempo Execucao 51,6457306 [s].
NETWORK DATA - Epoca 1000000 - Neuronios 100 - Iteracoes 1000000 - Erro 1,6094787554088837E-05 - Tempo Execucao 52,194854 [s].
