NETWORK DATA - Epoca 790000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,9733213688766364E-05 - Tempo Execucao 109,4122076 [s].
NETWORK DATA - Epoca 800000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,9457432378593033E-05 - Tempo Execucao 110,7914463 [s].
NETWORK DATA - Epoca 810000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,918892971471886E-05 - Tempo Execucao 112,1709638 [s].
NETWORK DATA - Epoca 820000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,8927425719749983E-05 - Tempo Execucao 113,551887 [s].
NETWORK DATA - Epoca 830000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,8672654915805608E-05 - Tempo Execucao 114,9303982 [s].
NETWORK DATA - Epoca 840000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,8424364572260796E-05 - Tempo Execucao 116,3111805 [s].
NETWORK DATA - Epoca 850000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,8182314599644194E-05 - Tempo Execucao 117,7587663 [s].
NETWORK DATA - Epoca 860000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,794627636119458E-05 - Tempo Execucao 119,1407095 [s].
NETWORK DATA - Epoca 870000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7716032350705852E-05 - Tempo Execucao 120,5205719 [s].
NETWORK DATA - Epoca 880000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7491375222433774E-05 - Tempo Execucao 121,9009967 [s].
NETWORK DATA - Epoca 890000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7272107227703194E-05 - Tempo Execucao 123,284437 [s].
NETWORK DATA - Epoca 900000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,7058039896178065E-05 - Tempo Execucao 124,6592669 [s].
NETWORK DATA - Epoca 910000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,684899330704186E-05 - Tempo Execucao 126,0388856 [s].
NETWORK DATA - Epoca 920000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6644795799082253E-05 - Tempo Execucao 127,4142312 [s].
NETWORK DATA - Epoca 930000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6445283177591045E-05 - Tempo Execucao 128,7943897 [s].
NETWORK DATA - Epoca 940000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6250298598146604E-05 - Tempo Execucao 130,1753763 [s].
NETWORK DATA - Epoca 950000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,6059692214426875E-05 - Tempo Execucao 131,5489496 [s].
NETWORK DATA - Epoca 960000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,5873320444016013E-05 - Tempo Execucao 132,928953 [s].
NETWORK DATA - Epoca 970000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,569104596302042E-05 - Tempo Execucao 134,3089589 [s].
NETWORK DATA - Epoca 980000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,5512737367604882E-05 - Tempo Execucao 135,6828806 [s].
NETWORK DATA - Epoca 990000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,533826856712758E-05 - Tempo Execucao 137,0659467 [s].
NETWORK DATA - Epoca 1000000 - Neuronios 250 - Iteracoes 1000000 - Erro 1,5167518859333281E-05 - Tempo Execucao 138,4408915 [s].
